pag,titulo,direccion,moneda,valor,tipo_inmueble,tipo_contrato,valor_en_pesos,direccion_procesada,latitude,longitude,place_id
https://portalinmobiliario.com/MLC-2823439028-casa-de-1-puerto-principe-puerto-montt-67231-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=8ef26b94-d05f-47f1-950c-7858e33d91a9,Casa De 1 Puerto Principe Puerto Montt (67231),"Casa De 1 Puerto Principe Puerto Montt, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",$,75000000,Casas,Venta,75000000.0,"Casa De 1 Puerto Principe Puerto Montt, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",-41.479608,-72.9812491,ChIJn6e6rZo7GJYRBwE48Z0215g
https://portalinmobiliario.com/MLC-1559556025-casa-de-un-piso-bosquemar-71488-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=8ef26b94-d05f-47f1-950c-7858e33d91a9,Casa De Un Piso Bosquemar (71488),"Casa De Un Piso En Bosquemar, Puerto Montt, Los Lagos",$,78000000,Casas,Venta,78000000.0,"Casa De Un Piso En Bosquemar, Puerto Montt, Los Lagos",-41.4859348,-73.00022129999999,ChIJSRA54Hc8GJYR0J01u1Pdm0s
https://portalinmobiliario.com/MLC-1552449727-casa-en-venta-de-3-dorm-en-puerto-montt-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=8ef26b94-d05f-47f1-950c-7858e33d91a9,Casa En Venta De 3 Dorm. En Puerto Montt,"Condominio Altos De Panitao, Puerto Montt, Los Lagos",$,95000000,Casas,Venta,95000000.0,"Condominio Altos De Panitao, Puerto Montt, Los Lagos",-41.5356083,-73.0491562,ChIJ71R3fjw_GJYRVVz5X22Zc3k
https://portalinmobiliario.com/MLC-1556245533-casa-3-dorm-2-banos-sector-alerce-en-puerto-montt-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=8ef26b94-d05f-47f1-950c-7858e33d91a9,"Casa 3 Dorm 2 Baños, Sector Alerce En Puerto Montt",Dirección no disponible,$,60000000,Casas,Venta,60000000.0,Dirección no disponible,,,
https://portalinmobiliario.com/MLC-2789087188-casa-en-venta-de-3-dorm-en-puerto-montt-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=8ef26b94-d05f-47f1-950c-7858e33d91a9,Casa En Venta De 3 Dorm. En Puerto Montt,"Los Caiquenes Casa Manzana 5 Alerce Norte, Centro de Puerto Montt, Puerto Montt, Los Lagos",$,48000000,Casas,Venta,48000000.0,"Los Caiquenes Casa Manzana 5 Alerce Norte, Centro de Puerto Montt, Puerto Montt, Los Lagos",-41.4707328,-72.9463104,ChIJfwMlsqw7GJYRiAtToBq55zc
https://portalinmobiliario.com/MLC-1563302925-puerto-montt-63577-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=8ef26b94-d05f-47f1-950c-7858e33d91a9,Puerto Montt (63577),"Puerto Montt, Centro de Puerto Montt, Puerto Montt, Los Lagos",$,46000000,Casas,Venta,46000000.0,"Puerto Montt, Centro de Puerto Montt, Puerto Montt, Los Lagos",-41.4707328,-72.9463104,ChIJfwMlsqw7GJYRiAtToBq55zc
https://portalinmobiliario.com/MLC-1564443917-venta-casa-en-altos-de-tenglo-65720-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=8ef26b94-d05f-47f1-950c-7858e33d91a9,Venta Casa En Altos De Tenglo (65720),"Linda Casa En Altos De Tenglo, Puerto Montt, Los Lagos",$,105000000,Casas,Venta,105000000.0,"Linda Casa En Altos De Tenglo, Puerto Montt, Los Lagos",-41.4630974,-72.9555893,ChIJ8zRlXwY7GJYRO0dYocv_gPI
https://portalinmobiliario.com/MLC-2813768512-venta-casa-en-pichi-pelluco-75443-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=8ef26b94-d05f-47f1-950c-7858e33d91a9,Venta Casa En Pichi Pelluco (75443),"Venta En Pichi Pelluco, Lintz, Puerto Montt, Los Lagos",$,75000000,Casas,Venta,75000000.0,"Venta En Pichi Pelluco, Lintz, Puerto Montt, Los Lagos",-41.4741012,-72.91737959999999,ChIJ1SpqOGk6GJYRmbE9lvcCIP8
https://portalinmobiliario.com/MLC-1538084533-1395-psj-caleta-angelmo-n1006-alerce-sur-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,"1395 - Psj. Caleta Angelmó N°1006, Alerce Sur","Caleta Angelmó 1006, Alerce, Puerto Montt, Chile, Alerces, Puerto Montt, Los Lagos",$,65000000,Casas,Venta,65000000.0,"Caleta Angelmó 1006, Alerce, Puerto Montt, Chile, Alerces, Puerto Montt, Los Lagos",-41.4805825,-72.9547307,Ei1BbmdlbG3DsyAxMDA2LCBQdWVydG8gTW9udHQsIExvcyBMYWdvcywgQ2hpbGUiMRIvChQKEgmp3rkusTsYlhG8t1ztDXY3rRDuByoUChIJFy0iw7k7GJYRtCxiWQK47JU
https://portalinmobiliario.com/MLC-2612597766-1292-llancamil-n4986-santuario-de-la-laguna-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,"1292 - Llancamil N°4986, Santuario De La Laguna","Llancamil 4986, Puerto Montt, Chile, Puerto Montt, Los Lagos",$,127600000,Casas,Venta,127600000.0,"Llancamil 4986, Puerto Montt, Chile, Puerto Montt, Los Lagos",-41.4601278,-72.9009066,ChIJCaoppX86GJYR_rvYwsrnKEY
